,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
1341,1997,NBA,2,57,CHI,Roberto Duenas,,,,,,,,,,,,,,,,,,,
1342,1996,NBA,1,1,PHI,Allen Iverson,21.025,G,us,Georgetown University,1997.0,2010.0,914.0,41.1,26.7,3.7,6.2,2.2,0.2,0.425,0.44799999999999995,0.313,0.78,99.0,0.126
1343,1996,NBA,1,2,TOR,Marcus Camby,22.101999999999997,C-F,us,University of Massachusetts Amherst,1997.0,2013.0,973.0,29.5,9.5,9.8,1.9,1.0,2.4,0.466,0.469,0.205,0.67,81.6,0.13699999999999998
1344,1996,NBA,1,3,VAN,Shareef Abdur-Rahim,19.202,F,us,University of California,1997.0,2008.0,830.0,34.8,18.1,7.5,2.5,1.0,0.8,0.47200000000000003,0.48,0.297,0.81,71.2,0.11800000000000001
1345,1996,NBA,1,4,MIL,Stephon Marbury,19.131,G,us,Georgia Institute of Technology,1997.0,2009.0,846.0,37.7,19.3,3.0,7.6,1.2,0.1,0.433,0.465,0.325,0.784,77.5,0.11699999999999999
1346,1996,NBA,1,5,MIN,Ray Allen,20.347,G,us,University of Connecticut,1997.0,2014.0,1300.0,35.6,18.9,4.1,3.4,1.1,0.2,0.452,0.485,0.4,0.894,145.1,0.15
1347,1996,NBA,1,6,BOS,Antoine Walker,19.323,F,us,University of Kentucky,1997.0,2008.0,893.0,35.3,17.5,7.7,3.5,1.2,0.5,0.414,0.45,0.325,0.633,38.1,0.057999999999999996
1348,1996,NBA,1,7,LAC,Lorenzen Wright,20.24,F-C,us,University of Memphis,1997.0,2009.0,778.0,23.8,8.0,6.4,0.8,0.6,0.7,0.45899999999999996,0.461,0.069,0.645,30.5,0.079
1349,1996,NBA,1,8,NJN,Kerry Kittles,22.02,G,us,Villanova University,1997.0,2005.0,507.0,33.4,14.1,3.9,2.6,1.6,0.4,0.439,0.46299999999999997,0.37799999999999995,0.78,44.8,0.127
1350,1996,NBA,1,9,DAL,Samaki Walker,20.127,F,us,University of Louisville,1997.0,2006.0,445.0,17.1,5.3,4.7,0.6,0.3,0.7,0.462,0.46399999999999997,0.111,0.63,14.2,0.08900000000000001
1351,1996,NBA,1,10,IND,Erick Dampier,20.352999999999998,C,us,Mississippi State University,1997.0,2012.0,987.0,24.3,7.4,7.1,0.8,0.3,1.4,0.498,0.499,0.125,0.626,52.7,0.105
1352,1996,NBA,1,11,GSW,Todd Fuller,21.342,C,us,North Carolina State University,1997.0,2001.0,225.0,11.1,3.7,3.0,0.2,0.2,0.3,0.42200000000000004,0.424,0.0,0.6679999999999999,2.2,0.040999999999999995
1353,1996,NBA,1,12,CLE,Vitaly Potapenko,21.103,C,ua,Wright State University,1997.0,2007.0,610.0,19.0,6.5,4.5,0.7,0.4,0.3,0.479,0.479,0.16699999999999998,0.6940000000000001,15.5,0.064
1354,1996,NBA,1,13,CHH,Kobe Bryant,17.312,G-F,us,,1997.0,2016.0,1346.0,36.1,25.0,5.2,4.7,1.4,0.5,0.447,0.479,0.32899999999999996,0.8370000000000001,172.7,0.17
1355,1996,NBA,1,14,SAC,Peja Stojakovic,19.022000000000002,F-G,hr,,1999.0,2011.0,804.0,33.5,17.0,4.7,1.8,0.9,0.1,0.45,0.484,0.401,0.895,82.6,0.147
1356,1996,NBA,1,15,PHO,Steve Nash,22.145,G,za,Santa Clara University,1997.0,2014.0,1217.0,31.3,14.3,3.0,8.5,0.7,0.1,0.49,0.518,0.428,0.904,129.7,0.16399999999999998
1357,1996,NBA,1,16,CHH,Tony Delk,22.155,G,us,University of Kentucky,1997.0,2006.0,545.0,21.5,9.1,2.5,1.9,0.8,0.1,0.408,0.436,0.34299999999999997,0.769,19.5,0.08
1358,1996,NBA,1,17,POR,Jermaine O'Neal,17.261,F-C,us,,1997.0,2014.0,1011.0,27.1,13.2,7.2,1.4,0.5,1.8,0.467,0.469,0.147,0.715,66.0,0.11599999999999999
1359,1996,NBA,1,18,NYK,John Wallace,22.143,F,us,Syracuse University,1997.0,2004.0,381.0,16.1,7.6,2.8,0.7,0.4,0.6,0.462,0.465,0.3,0.74,6.4,0.05
1362,1996,NBA,1,19,NYK,Walter McCarty,22.151,F,us,University of Kentucky,1997.0,2006.0,593.0,17.5,5.2,2.6,1.1,0.6,0.3,0.392,0.433,0.34600000000000003,0.698,13.7,0.064
1363,1996,NBA,1,20,CLE,Zydrunas Ilgauskas,21.026999999999997,C,lt,,1998.0,2011.0,843.0,27.2,13.0,7.3,1.1,0.5,1.6,0.47600000000000003,0.478,0.31,0.78,66.3,0.139
1364,1996,NBA,1,21,NYK,Dontae' Jones,21.03,F,us,Mississippi State University,1998.0,1998.0,15.0,6.1,2.9,0.6,0.3,0.1,0.2,0.33299999999999996,0.382,0.261,,-0.3,-0.175
1365,1996,NBA,1,22,VAN,Roy Rogers,22.316999999999997,F,us,University of Alabama,1997.0,2000.0,137.0,16.9,4.8,3.5,0.4,0.2,1.5,0.483,0.483,0.5,0.532,1.7,0.035
1366,1996,NBA,1,23,DEN,Efthimi Rentzias,20.172,C,gr,,2003.0,2003.0,35.0,4.1,1.5,0.7,0.2,0.2,0.1,0.33899999999999997,0.314,0.5,0.889,0.2,0.057999999999999996
1367,1996,NBA,1,24,LAL,Derek Fisher,21.326999999999998,G,us,University of Arkansas at Little Rock,1997.0,2014.0,1287.0,25.4,8.3,2.1,3.0,1.1,0.1,0.39899999999999997,0.413,0.374,0.8170000000000001,62.3,0.091
1368,1996,NBA,1,25,UTA,Martin Muursepp,21.279,F,ee,,1997.0,1998.0,83.0,11.5,4.7,2.2,0.6,0.5,0.3,0.425,0.45,0.32299999999999995,0.693,2.0,0.1
1369,1996,NBA,1,26,DET,Jerome Williams,23.053,F,us,Georgetown University,1997.0,2005.0,587.0,21.7,6.6,6.4,0.8,1.1,0.2,0.502,0.506,0.038,0.645,37.9,0.14300000000000002
1370,1996,NBA,1,27,ORL,Brian Evans,22.291999999999998,F,us,Indiana University,1997.0,1999.0,102.0,10.8,3.7,1.6,0.8,0.3,0.2,0.381,0.396,0.34299999999999997,0.82,1.7,0.076
1371,1996,NBA,1,28,ATL,Priest Lauderdale,22.305,C,us,Central State University,1997.0,1998.0,74.0,7.1,3.4,1.9,0.4,0.1,0.4,0.47200000000000003,0.474,0.0,0.5539999999999999,-0.8,-0.07400000000000001
1372,1996,NBA,1,29,CHI,Travis Knight,21.291999999999998,C,us,University of Connecticut,1997.0,2003.0,371.0,12.3,3.4,3.1,0.6,0.4,0.6,0.43799999999999994,0.447,0.259,0.696,7.9,0.083
1373,1996,NBA,2,30,HOU,Othella Harrington,22.151999999999997,F-C,us,Georgetown University,1997.0,2008.0,709.0,19.6,7.4,4.4,0.6,0.3,0.4,0.505,0.507,0.0,0.738,23.1,0.08
1374,1996,NBA,2,31,PHI,Mark Hendrickson,22.009,F,us,Washington State University,1997.0,2000.0,114.0,13.2,3.3,2.8,0.6,0.4,0.1,0.41600000000000004,0.431,0.16699999999999998,0.8029999999999999,2.1,0.067
1375,1996,NBA,2,32,PHI,Ryan Minor,,,,University of Oklahoma,,,,,,,,,,,,,,,
1376,1996,NBA,2,33,MIL,Moochie Norris,22.34,G,us,University of West Florida,1997.0,2006.0,445.0,17.2,5.1,2.0,2.8,0.7,0.0,0.401,0.43,0.28600000000000003,0.74,10.0,0.063
1377,1996,NBA,2,34,DAL,Shawn Harvey,,,,West Virginia State University,,,,,,,,,,,,,,,
1378,1996,NBA,2,35,SEA,Joseph Blair,,,,University of Arizona,,,,,,,,,,,,,,,
1379,1996,NBA,2,36,LAC,Doron Sheffer,,,,University of Connecticut,,,,,,,,,,,,,,,
1380,1996,NBA,2,37,DEN,Jeff McInnis,21.253,G,us,University of North Carolina,1997.0,2008.0,576.0,27.7,9.4,2.0,4.4,0.6,0.1,0.431,0.45399999999999996,0.32799999999999996,0.7959999999999999,23.1,0.07
1381,1996,NBA,2,38,BOS,Steve Hamer,22.230999999999998,C,us,University of Tennessee,1997.0,1997.0,35.0,7.7,2.2,1.7,0.2,0.1,0.1,0.526,0.545,0.0,0.552,0.2,0.031
1384,1996,NBA,2,39,PHO,Russ Millard,,,,University of Iowa,,,,,,,,,,,,,,,
1385,1996,NBA,2,40,GSW,Marcus Mann,,,,Mississippi Valley State University,,,,,,,,,,,,,,,
1386,1996,NBA,2,41,SAC,Jason Sasser,22.17,F,us,Texas Tech University,1997.0,1999.0,14.0,7.7,2.1,1.1,0.3,0.4,0.0,0.41200000000000003,0.419,0.33299999999999996,0.5,0.0,-0.013999999999999999
1387,1996,NBA,2,42,HOU,Randy Livingston,21.090999999999998,G,us,Louisiana State University,1997.0,2007.0,203.0,13.2,3.8,1.4,2.0,0.6,0.2,0.406,0.414,0.35100000000000003,0.7709999999999999,2.3,0.040999999999999995
1388,1996,NBA,2,43,PHO,Ben Davis,23.188000000000002,F,us,University of Arizona,1997.0,2000.0,40.0,3.9,1.4,1.3,0.1,0.2,0.1,0.35600000000000004,0.35600000000000004,,0.462,0.1,0.04
1389,1996,NBA,2,44,CHH,Malik Rose,21.221,F,us,Drexel University,1997.0,2009.0,813.0,16.5,6.2,4.1,0.8,0.6,0.4,0.43700000000000006,0.442,0.177,0.743,26.5,0.095
1390,1996,NBA,2,45,SEA,Joe Vogel,,,,Colorado State University,,,,,,,,,,,,,,,
1391,1996,NBA,2,46,POR,Marcus Brown,22.09,G,us,Murray State University,1997.0,2000.0,27.0,8.5,3.4,0.8,0.9,0.3,0.1,0.381,0.42200000000000004,0.33299999999999996,0.7140000000000001,0.3,0.066
1392,1996,NBA,2,47,SEA,Ron Riley,,,,Arizona State University,,,,,,,,,,,,,,,
1393,1996,NBA,2,48,PHI,Jamie Feick,21.364,C,us,Michigan State University,1997.0,2001.0,201.0,21.5,4.5,7.1,0.7,0.6,0.4,0.424,0.425,0.4,0.629,8.2,0.091
1394,1996,NBA,2,49,ORL,Amal McCaskill,22.247,F-C,us,Marquette University,1997.0,2004.0,114.0,8.5,1.8,1.9,0.3,0.2,0.3,0.377,0.382,0.0,0.609,0.5,0.024
1395,1996,NBA,2,50,HOU,Terrell Bell,,,,University of Georgia,,,,,,,,,,,,,,,
1396,1996,NBA,2,51,VAN,Chris Robinson,22.090999999999998,G,us,Western Kentucky University,1997.0,1998.0,76.0,14.4,4.6,1.5,1.4,0.6,0.2,0.376,0.37799999999999995,0.374,0.5710000000000001,-0.1,-0.003
1397,1996,NBA,2,52,IND,Mark Pope,23.294,F,us,University of Kentucky,1998.0,2005.0,153.0,10.7,1.9,1.7,0.4,0.2,0.3,0.401,0.455,0.179,0.573,1.3,0.038
1398,1996,NBA,2,53,MIL,Jeff Nordgaard,23.129,F,us,University of Wisconsin-Green Bay,1998.0,1998.0,13.0,3.7,1.4,1.1,0.2,0.2,0.0,0.278,0.278,,0.889,0.0,0.043
1399,1996,NBA,2,54,UTA,Shandon Anderson,22.183000000000003,F-G,us,University of Georgia,1997.0,2006.0,719.0,22.2,7.4,3.1,1.4,0.8,0.3,0.457,0.498,0.316,0.7390000000000001,23.6,0.071
1400,1996,NBA,2,55,WSB,Ronnie Henderson,,,,Louisiana State University,,,,,,,,,,,,,,,
1401,1996,NBA,2,56,CLE,Reggie Geary,22.305,G,us,University of Arizona,1997.0,1998.0,101.0,9.2,2.1,0.8,1.1,0.5,0.1,0.344,0.349,0.32799999999999996,0.493,0.6,0.032
1402,1996,NBA,2,57,SEA,Drew Barry,23.135,G,us,Georgia Institute of Technology,1998.0,2000.0,60.0,10.0,2.2,1.1,1.9,0.3,0.0,0.41700000000000004,0.475,0.381,0.774,0.6,0.051
1403,1996,NBA,2,58,DAL,Darnell Robinson,,,,University of Arkansas,,,,,,,,,,,,,,,
1404,1995,NBA,1,1,GSW,Joe Smith,19.342,F,us,University of Maryland,1996.0,2011.0,1030.0,26.2,10.9,6.4,1.0,0.6,0.8,0.455,0.45799999999999996,0.23800000000000002,0.79,60.3,0.107
1405,1995,NBA,1,2,LAC,Antonio McDyess,20.299,F-C,us,University of Alabama,1996.0,2011.0,1015.0,27.6,12.0,7.5,1.3,0.8,1.1,0.49700000000000005,0.499,0.11699999999999999,0.67,69.8,0.11900000000000001
1406,1995,NBA,1,3,PHI,Jerry Stackhouse,20.24,G-F,us,University of North Carolina,1996.0,2013.0,970.0,31.2,16.9,3.2,3.3,0.9,0.5,0.409,0.441,0.309,0.8220000000000001,52.4,0.083
1407,1995,NBA,1,4,WSB,Rasheed Wallace,20.289,F-C,us,University of North Carolina,1996.0,2013.0,1109.0,32.7,14.4,6.7,1.8,1.0,1.3,0.467,0.508,0.336,0.721,105.1,0.139
1408,1995,NBA,1,5,MIN,Kevin Garnett,19.044,F-C,us,,1996.0,2016.0,1462.0,34.5,17.8,10.0,3.7,1.3,1.4,0.49700000000000005,0.504,0.275,0.789,191.4,0.182
1409,1995,NBA,1,6,VAN,Bryant Reeves,22.025,C,us,Oklahoma State University,1996.0,2001.0,395.0,30.6,12.5,6.9,1.6,0.5,0.8,0.475,0.478,0.07400000000000001,0.703,13.0,0.052000000000000005
1410,1995,NBA,1,7,TOR,Damon Stoudamire,21.303,G,us,University of Arizona,1996.0,2008.0,878.0,33.2,13.4,3.5,6.1,1.1,0.1,0.406,0.43,0.35700000000000004,0.833,55.4,0.091
1411,1995,NBA,1,8,POR,Shawn Respert,23.148000000000003,G,us,Michigan State University,1996.0,1999.0,172.0,13.7,4.9,1.3,1.0,0.5,0.0,0.414,0.45899999999999996,0.34,0.816,2.1,0.043
1412,1995,NBA,1,9,NJN,Ed O'Bannon,22.323,F,us,"University of California, Los Angeles",1996.0,1997.0,128.0,16.1,5.0,2.5,0.8,0.6,0.2,0.36700000000000005,0.4,0.222,0.755,1.1,0.025
1413,1995,NBA,1,10,MIA,Kurt Thomas,22.272,F,us,Texas Christian University,1996.0,2013.0,1110.0,24.5,8.1,6.6,1.1,0.7,0.8,0.486,0.48700000000000004,0.281,0.76,64.2,0.114
1414,1995,NBA,1,11,MIL,Gary Trent,20.284000000000002,F,us,Ohio University,1996.0,2004.0,506.0,19.5,8.6,4.5,1.0,0.4,0.3,0.501,0.507,0.08,0.643,23.2,0.113
1415,1995,NBA,1,12,DAL,Cherokee Parks,22.265,C-F,us,Duke University,1996.0,2004.0,472.0,15.8,4.4,3.6,0.6,0.4,0.6,0.47,0.475,0.21100000000000002,0.63,11.8,0.076
1416,1995,NBA,1,13,SAC,Corliss Williamson,21.211,F,us,University of Arkansas,1996.0,2007.0,822.0,22.8,11.1,3.9,1.2,0.6,0.3,0.49,0.49200000000000005,0.136,0.7140000000000001,34.7,0.08900000000000001
1417,1995,NBA,1,14,BOS,Eric Williams,22.351,F,us,Providence College,1996.0,2007.0,658.0,23.9,8.6,3.3,1.4,0.8,0.2,0.415,0.433,0.318,0.736,23.2,0.071
1418,1995,NBA,1,15,DEN,Brent Barry,23.185,G,us,Oregon State University,1996.0,2009.0,912.0,25.9,9.3,3.0,3.2,1.0,0.3,0.46,0.525,0.405,0.823,70.5,0.14300000000000002
1419,1995,NBA,1,16,ATL,Alan Henderson,22.213,F,us,Indiana University,1996.0,2007.0,652.0,21.1,7.8,5.0,0.6,0.6,0.5,0.469,0.47100000000000003,0.192,0.639,28.0,0.09699999999999999
1420,1995,NBA,1,17,CLE,Bob Sura,22.1,G,us,Florida State University,1996.0,2005.0,657.0,23.7,8.6,3.4,3.8,1.0,0.2,0.414,0.45,0.325,0.6890000000000001,28.3,0.087
1421,1995,NBA,1,18,DET,Theo Ratliff,22.076999999999998,C-F,us,University of Wyoming,1996.0,2011.0,810.0,25.3,7.2,5.7,0.6,0.5,2.4,0.496,0.496,0.0,0.71,47.9,0.11199999999999999
1422,1995,NBA,1,19,DET,Randolph Childress,22.285,G,us,Wake Forest University,1996.0,1997.0,51.0,7.9,2.4,0.5,1.0,0.3,0.0,0.32799999999999996,0.396,0.273,0.8,-0.2,-0.026000000000000002
1423,1995,NBA,1,20,CHI,Jason Caffey,22.021,F,us,University of Alabama,1996.0,2003.0,462.0,19.6,7.3,4.4,0.9,0.5,0.2,0.48100000000000004,0.483,0.0,0.637,13.5,0.07200000000000001
1426,1995,NBA,1,21,PHO,Michael Finley,22.119,G-F,us,University of Wisconsin,1996.0,2010.0,1103.0,34.4,15.7,4.4,2.9,0.9,0.3,0.444,0.467,0.375,0.8109999999999999,85.2,0.10800000000000001
1427,1995,NBA,1,22,CHH,George Zidek,21.335,C,cz,"University of California, Los Angeles",1996.0,1998.0,135.0,9.8,3.4,2.1,0.2,0.1,0.1,0.408,0.409,0.25,0.7829999999999999,0.8,0.028999999999999998
1428,1995,NBA,1,23,IND,Travis Best,22.355999999999998,G,us,Georgia Institute of Technology,1996.0,2005.0,708.0,21.4,7.6,1.8,3.5,0.9,0.1,0.431,0.449,0.345,0.835,30.9,0.098
1429,1995,NBA,1,24,DAL,Loren Meyer,22.185,C,us,Iowa State University,1996.0,1999.0,140.0,14.6,4.6,3.4,0.6,0.2,0.4,0.43200000000000005,0.435,0.348,0.696,0.5,0.012
1430,1995,NBA,1,25,ORL,David Vaughn,22.101999999999997,F,us,University of Memphis,1996.0,1999.0,118.0,9.8,2.9,3.1,0.3,0.3,0.4,0.423,0.425,0.0,0.638,0.6,0.026000000000000002
1431,1995,NBA,1,26,SEA,Sherell Ford,22.311,F,us,University of Illinois at Chicago,1996.0,1996.0,28.0,5.0,3.2,0.9,0.2,0.3,0.0,0.375,0.473,0.16,0.765,0.4,0.124
1432,1995,NBA,1,27,PHO,Mario Bennett,21.336,F,us,Arizona State University,1996.0,2000.0,68.0,8.9,4.0,2.7,0.4,0.5,0.3,0.534,0.537,0.33299999999999996,0.511,1.9,0.153
1433,1995,NBA,1,28,UTA,Greg Ostertag,22.119,C,us,University of Kansas,1996.0,2006.0,756.0,19.5,4.6,5.5,0.6,0.3,1.7,0.486,0.48700000000000004,0.1,0.569,33.8,0.11
1434,1995,NBA,1,29,SAS,Cory Alexander,22.011,G,us,University of Virginia,1996.0,2005.0,307.0,15.8,5.5,1.6,2.7,0.9,0.1,0.389,0.41700000000000004,0.354,0.7559999999999999,3.0,0.03
1435,1995,NBA,2,30,DET,Lou Roe,22.354,F,us,University of Massachusetts Amherst,1996.0,1997.0,66.0,7.3,2.0,1.4,0.3,0.2,0.1,0.33299999999999996,0.34700000000000003,0.25,0.647,0.0,-0.001
1436,1995,NBA,2,31,CHI,Dragan Tarlac,22.055,C,rs,,2001.0,2001.0,43.0,13.9,2.4,2.8,0.7,0.2,0.4,0.39399999999999996,0.39399999999999996,,0.758,-0.2,-0.016
1437,1995,NBA,2,32,WSB,Terrence Rencher,22.134,G,us,University of Texas at Austin,1996.0,1996.0,36.0,11.3,2.9,1.2,1.5,0.4,0.1,0.33,0.33799999999999997,0.31,0.674,-0.2,-0.021
1438,1995,NBA,2,33,BOS,Junior Burrough,22.166,F,us,University of Virginia,1996.0,1996.0,61.0,8.1,3.1,1.8,0.2,0.2,0.2,0.376,0.376,,0.6559999999999999,-0.2,-0.018000000000000002
1439,1995,NBA,2,34,GSW,Andrew DeClercq,22.151999999999997,F-C,us,University of Florida,1996.0,2005.0,587.0,16.8,4.8,4.2,0.6,0.7,0.5,0.507,0.507,0.0,0.621,19.3,0.094
1440,1995,NBA,2,35,TOR,Jimmy King,21.328000000000003,G,us,University of Michigan,1996.0,1997.0,64.0,13.9,4.5,1.8,1.4,0.4,0.2,0.429,0.47100000000000003,0.147,0.691,0.0,0.001
1441,1995,NBA,2,36,VAN,Lawrence Moten,23.1,G,us,Syracuse University,1996.0,1998.0,119.0,15.2,6.3,1.5,1.5,0.6,0.3,0.408,0.45,0.299,0.652,0.0,0.001
1442,1995,NBA,2,37,LAL,Frankie King,23.026999999999997,G,us,Western Carolina University,1996.0,1997.0,13.0,6.1,2.1,1.2,0.5,0.5,0.0,0.35700000000000004,0.36,0.33299999999999996,0.75,0.0,0.025
1443,1995,NBA,2,38,MIL,Rashard Griffith,,,,University of Wisconsin,,,,,,,,,,,,,,,
1444,1995,NBA,2,39,CLE,Donny Marshall,22.351,F,us,University of Connecticut,1996.0,2003.0,119.0,7.7,2.5,1.0,0.3,0.3,0.0,0.321,0.308,0.336,0.6809999999999999,0.9,0.045
1445,1995,NBA,2,40,GSW,Dwayne Whitfield,22.316,F,us,Jackson State University,1996.0,1996.0,8.0,15.3,5.0,3.1,0.3,0.4,0.3,0.433,0.433,,0.636,0.0,0.01
1448,1995,NBA,2,41,HOU,Erik Meek,,,,Duke University,,,,,,,,,,,,,,,
1449,1995,NBA,2,42,ATL,Donnie Boyce,21.304000000000002,G,us,University of Colorado,1996.0,1997.0,30.0,6.5,2.6,0.8,0.5,0.4,0.2,0.349,0.387,0.25,0.5,-0.3,-0.064
1450,1995,NBA,2,43,MIL,Eric Snow,22.07,G,us,Michigan State University,1996.0,2008.0,846.0,27.3,6.8,2.5,5.0,1.2,0.1,0.424,0.436,0.20800000000000002,0.763,43.4,0.09
1451,1995,NBA,2,44,DEN,Anthony Pelle,,,,"California State University, Fresno",,,,,,,,,,,,,,,
1452,1995,NBA,2,45,ATL,Troy Brown,,,,Providence College,,,,,,,,,,,,,,,
1453,1995,NBA,2,46,MIA,George Banks,,,,University of Texas at El Paso,,,,,,,,,,,,,,,
1454,1995,NBA,2,47,SAC,Tyus Edney,22.139,G,us,"University of California, Los Angeles",1996.0,2001.0,226.0,21.0,7.6,1.7,4.0,1.0,0.0,0.405,0.419,0.322,0.8059999999999999,6.8,0.068
1455,1995,NBA,2,48,MIN,Mark Davis,22.068,G-F,us,Texas Tech University,1996.0,2000.0,230.0,16.0,5.5,3.0,1.3,0.9,0.3,0.442,0.465,0.24600000000000002,0.655,2.3,0.03
1456,1995,NBA,2,49,MIN,Jerome Allen,22.156,G,us,University of Pennsylvania,1996.0,1997.0,117.0,11.2,2.9,1.1,1.7,0.4,0.1,0.35,0.37,0.317,0.63,0.2,0.006
1457,1995,NBA,2,50,GSW,Martin Lewis,20.066,F,us,Seward County Community College,1996.0,1997.0,25.0,9.6,3.6,1.4,0.3,0.4,0.2,0.473,0.5,0.3,0.593,0.1,0.026000000000000002
1458,1995,NBA,2,51,SAC,Dejan Bodiroga,,,,,,,,,,,,,,,,,,,
1459,1995,NBA,2,52,IND,Fred Hoiberg,22.261,G,us,Iowa State University,1996.0,2005.0,541.0,18.4,5.4,2.7,1.6,0.8,0.1,0.431,0.456,0.396,0.8540000000000001,27.6,0.133
1460,1995,NBA,2,53,LAC,Constantin Popa,,,,University of Miami,,,,,,,,,,,,,,,
1461,1995,NBA,2,54,SEA,Aurelijius Zukauskas,,,,,,,,,,,,,,,,,,,
1462,1995,NBA,2,55,GSW,Michael McDonald,26.141,C,us,University of New Orleans,1998.0,1998.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,-0.1,-0.638
1463,1995,NBA,2,56,PHO,Chris Carr,21.113000000000003,G,us,Southern Illinois University,1996.0,2001.0,297.0,15.2,6.7,2.2,1.0,0.3,0.2,0.41600000000000004,0.445,0.33799999999999997,0.807,3.9,0.042
1464,1995,NBA,2,57,ATL,Cuonzo Martin,23.284000000000002,G-F,us,Purdue University,1996.0,1997.0,7.0,4.6,1.3,0.4,0.4,0.1,0.0,0.25,0.0,0.6,0.0,-0.1,-0.151
1465,1995,NBA,2,58,DET,Don Reid,21.185,F,us,Georgetown University,1996.0,2003.0,403.0,13.3,3.6,2.9,0.4,0.5,0.7,0.53,0.531,0.0,0.6579999999999999,13.7,0.12300000000000001
1466,1994,NBA,1,1,MIL,Glenn Robinson,21.175,F,us,Purdue University,1995.0,2005.0,688.0,36.8,20.7,6.1,2.7,1.2,0.6,0.45899999999999996,0.48,0.34,0.82,39.8,0.075
1467,1994,NBA,1,2,DAL,Jason Kidd,21.103,G,us,University of California,1995.0,2013.0,1391.0,36.0,12.6,6.3,8.7,1.9,0.3,0.4,0.429,0.349,0.785,138.6,0.133
1470,1994,NBA,1,3,DET,Grant Hill,21.272,F-G,us,Duke University,1995.0,2013.0,1026.0,33.9,16.7,6.0,4.1,1.2,0.6,0.483,0.493,0.314,0.769,99.9,0.138
1471,1994,NBA,1,4,MIN,Donyell Marshall,21.046999999999997,F,us,University of Connecticut,1995.0,2009.0,957.0,26.2,11.2,6.7,1.4,0.8,0.9,0.435,0.46799999999999997,0.35,0.731,59.0,0.113
1472,1994,NBA,1,5,WSB,Juwan Howard,21.147,F,us,University of Michigan,1995.0,2013.0,1208.0,30.3,13.4,6.1,2.2,0.7,0.3,0.469,0.47,0.12,0.764,59.4,0.078
1473,1994,NBA,1,6,PHI,Sharone Wright,21.155,F-C,us,Clemson University,1995.0,1998.0,203.0,22.3,9.7,5.0,0.6,0.4,1.0,0.456,0.45799999999999996,0.083,0.618,1.4,0.015
1474,1994,NBA,1,7,LAC,Lamond Murray,21.075,F,us,University of California,1995.0,2006.0,736.0,25.1,11.3,4.1,1.3,0.9,0.4,0.43,0.447,0.36,0.759,19.8,0.052000000000000005
1475,1994,NBA,1,8,SAC,Brian Grant,22.121,F,us,Xavier University,1995.0,2006.0,756.0,28.3,10.5,7.4,1.2,0.6,0.7,0.49,0.491,0.214,0.746,54.5,0.122
1476,1994,NBA,1,9,BOS,Eric Montross,22.285,C,us,University of North Carolina,1995.0,2002.0,465.0,18.2,4.5,4.6,0.4,0.3,0.6,0.49,0.491,0.0,0.478,8.5,0.048
1477,1994,NBA,1,10,LAL,Eddie Jones,22.258000000000003,G-F,us,Temple University,1995.0,2008.0,954.0,34.4,14.8,4.0,2.9,1.7,0.6,0.43700000000000006,0.474,0.373,0.809,100.6,0.147
1478,1994,NBA,1,11,SEA,Carlos Rogers,23.149,C-F,us,Tennessee State University,1995.0,2002.0,298.0,19.0,7.4,4.3,0.6,0.4,0.8,0.536,0.5579999999999999,0.258,0.562,11.1,0.095
1479,1994,NBA,1,12,MIA,Khalid Reeves,21.354,G,us,University of Arizona,1995.0,2000.0,277.0,21.1,7.8,2.1,3.2,0.8,0.1,0.41600000000000004,0.446,0.363,0.7440000000000001,8.4,0.069
1480,1994,NBA,1,13,DEN,Jalen Rose,21.155,G-F,us,University of Michigan,1995.0,2007.0,923.0,30.3,14.3,3.5,3.8,0.8,0.3,0.44299999999999995,0.46399999999999997,0.355,0.8009999999999999,47.2,0.081
1481,1994,NBA,1,14,NJN,Yinka Dare,21.267,C,ng,George Washington University,1995.0,1998.0,110.0,9.1,2.1,2.6,0.0,0.1,0.6,0.396,0.396,,0.57,-0.7,-0.033
1482,1994,NBA,1,15,IND,Eric Piatkowski,23.278000000000002,G-F,us,University of Nebraska,1995.0,2008.0,789.0,18.5,7.5,2.2,1.0,0.5,0.1,0.434,0.46399999999999997,0.39899999999999997,0.8390000000000001,31.0,0.102
1483,1994,NBA,1,16,GSW,Clifford Rozier,21.246,C-F,us,University of Louisville,1995.0,1998.0,173.0,17.2,4.8,5.2,0.6,0.5,0.7,0.496,0.501,0.182,0.465,3.9,0.063
1484,1994,NBA,1,17,POR,Aaron McKie,21.275,G,us,Temple University,1995.0,2007.0,793.0,24.2,7.4,3.3,2.7,1.2,0.2,0.43799999999999994,0.461,0.35,0.779,40.0,0.1
1485,1994,NBA,1,18,MIL,Eric Mobley,24.154,C,us,University of Pittsburgh,1995.0,1997.0,113.0,13.9,3.9,3.1,0.5,0.2,0.5,0.541,0.5379999999999999,0.75,0.475,1.1,0.034
1486,1994,NBA,1,19,DAL,Tony Dumas,21.313000000000002,G,us,University of Missouri-Kansas City,1995.0,1998.0,156.0,14.2,7.3,1.3,1.2,0.4,0.1,0.40399999999999997,0.43799999999999994,0.327,0.608,1.3,0.027000000000000003
